,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
2341,Shooting Star - 2015 Remaster,62,377413,0,['Bad Company'],1975,0.39,0.589,9,-9.363,1,0.0384,0.258,3.91e-05,0.069,0.599,166.093,4,https://i.scdn.co/image/ab67616d0000b2739baa3a2390773faeca065aa8,https://open.spotify.com/track/4NSZz3qzNESLWfCqglnylo
2341,Burnin' Sky - 2017 Remaster,42,310867,0,['Bad Company'],1977-03-03,0.436,0.532,0,-10.766,1,0.0476,0.308,0.00395,0.208,0.845,190.113,4,https://i.scdn.co/image/ab67616d0000b273063598249b5e53a5173a3898,https://open.spotify.com/track/7rNo0ijkYkSkVbi1LL4aO5
2341,If You Needed Somebody,53,261000,0,['Bad Company'],1990,0.496,0.514,7,-13.394,1,0.0274,0.0044,0.000106,0.0429,0.388,168.324,4,https://i.scdn.co/image/ab67616d0000b2736530533285c6b948e50a474d,https://open.spotify.com/track/6GaFUMG9opnMytdc0lwnQw
2341,Holy Water,44,246240,0,['Bad Company'],1990,0.511,0.727,2,-10.372,1,0.0354,0.0534,1.09e-05,0.24,0.708,166.103,4,https://i.scdn.co/image/ab67616d0000b2736530533285c6b948e50a474d,https://open.spotify.com/track/6mrN5zMwHh391zfSKgSChr
2341,Young G's (feat. The Notorious B.I.G. & Jay-Z),65,325733,1,"['Diddy', 'The Notorious B.I.G.', 'JAY-Z']",1997,0.753,0.525,6,-8.32,1,0.352,0.152,0.0,0.141,0.482,169.984,4,https://i.scdn.co/image/ab67616d0000b2736af4bd99c9a95bbc008c53c4,https://open.spotify.com/track/1z1btB03Hw1gYwSLPlt67z
2341,"I Need a Girl (Pt. 2) [feat. Loon, Ginuwine & Mario Winans]",69,285587,0,"['Diddy', 'Ginuwine', 'Loon', 'Mario Winans', 'Tammy Ruggieri']",2004-03-09,0.713,0.471,1,-7.392,0,0.483,0.421,0.0,0.0308,0.781,199.765,4,https://i.scdn.co/image/ab67616d0000b2734ad6e5838f15401ff7d62856,https://open.spotify.com/track/6Wt5QBzHp9vdSLAFlvdnDQ
2341,Knuck If You Buck (feat. Lil' Scrappy),61,205120,1,"['Crime Mob', 'Lil Scrappy']",2004-07-13,0.865,0.844,8,-4.946,1,0.311,0.0582,0.0,0.373,0.755,150.09,4,https://i.scdn.co/image/ab67616d0000b273ce782a6af8a03f968a8bf8c5,https://open.spotify.com/track/0RZXNlGPvfMo54fd6uCvAT
2341,She Brings Me Love - 2009 Remaster,37,281733,0,['Bad Company'],1979,0.235,0.6,1,-7.862,1,0.0317,0.32,3.62e-05,0.0548,0.594,197.263,3,https://i.scdn.co/image/ab67616d0000b273dbcbc3e778344e4d948c5fc6,https://open.spotify.com/track/66epcJ034c6esQraeptfVC
2341,El Columpio,68,199333,0,['Los Rieleros Del Norte'],1996-01-01,0.517,0.489,8,-7.598,1,0.0508,0.191,5.99e-06,0.0506,0.768,165.908,3,https://i.scdn.co/image/ab67616d0000b273c4c3e76d1899d69ebb369222,https://open.spotify.com/track/2OFmcOC5m9iAvt4kcdXBSz
2341,A Certain Kind,33,253453,0,['Soft Machine'],1968,0.223,0.255,0,-14.289,1,0.0311,0.416,0.793,0.0922,0.116,167.758,4,https://i.scdn.co/image/ab67616d0000b273d0dd45b91440063fcb38a977,https://open.spotify.com/track/3b9nUNdxKxn0nkAjPoF0ii
2341,No Smoke Without a Fire,41,279413,0,['Bad Company'],1988,0.477,0.711,4,-13.03,0,0.0492,0.0194,0.000955,0.081,0.682,167.085,4,https://i.scdn.co/image/ab67616d0000b273720c93ce6bafe12959ccc54c,https://open.spotify.com/track/0Kwm2tFcqCfxRwLXNBbS3S
2341,Esperando Su Llamada,47,228360,0,['Emilio Navaira'],2000,0.56,0.647,9,-8.266,1,0.0307,0.175,0.0,0.0439,0.858,152.002,4,https://i.scdn.co/image/ab67616d0000b273503e474991a3fad4e1a6c931,https://open.spotify.com/track/5TamOh6vFWof4dpKcIZvLt
2341,Brazil-Imiz 1-0,34,213430,0,['Imiskoubria'],2006-01-01,0.779,0.784,5,-6.307,1,0.326,0.0426,0.0,0.0677,0.602,191.975,4,https://i.scdn.co/image/ab67616d0000b2734b6fbfdc2be98b4db7984d2a,https://open.spotify.com/track/3HRPeJ9fOyWsM4tOA0G9ez
2341,Topp Doggz,42,252627,0,"['Petter', 'Looptroop Rockers']",2000-01-01,0.624,0.762,11,-5.875,0,0.36,0.0971,5.24e-06,0.333,0.568,174.104,4,https://i.scdn.co/image/ab67616d0000b273b37ee66023d9f54c2942252a,https://open.spotify.com/track/1ArnPmsv5NWRNUJNRIYc5K
