,name,popularity,duration_ms,explicit,artists,release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,images,urls
3661,"Nabucco, Act III: Va pensiero, Coro de esclavos",38,286293,0,['Waldo De Los Ríos'],1973,0.388,0.657,0,-7.878,1,0.035,0.394,0.0101,0.0773,0.516,141.151,4,https://i.scdn.co/image/ab67616d0000b27371c7210f5a870e634e104873,https://open.spotify.com/track/6GSOo6IBRo1OUNCQLm3HoK
3661,Playing With Knives [Quadrant Mix},46,407213,0,['Bizarre Inc'],1991,0.733,0.719,11,-7.72,0,0.0618,0.000229,0.547,0.0894,0.753,130.029,4,https://i.scdn.co/image/ab67616d0000b2738a83e4302f030fb9f7e1eda9,https://open.spotify.com/track/3ToxQ1h56CW3lA2zcGtODh
3661,Shelf In The Room,57,283973,0,['Days Of The New'],1997-06-03,0.621,0.619,6,-9.047,1,0.0264,0.0349,6.88e-05,0.168,0.325,128.967,4,https://i.scdn.co/image/ab67616d0000b2730331d2381d2d11ec38511694,https://open.spotify.com/track/5UNoPMX7K2W769iQ4PDfOt
3661,Tu m'oublieras,56,219760,0,['Larusso'],1999-10-07,0.755,0.823,1,-5.45,0,0.0343,0.0322,0.0,0.457,0.651,111.036,4,https://i.scdn.co/image/ab67616d0000b2731b8db72ce142d1de0645e0b2,https://open.spotify.com/track/616O2jmafiModH0RgonGqf
3661,Eu Quero Tchu Eu Quero Tcha,38,159756,0,['João Lucas & Marcelo'],2012,0.752,0.891,2,-2.256,1,0.159,0.367,0.0,0.352,0.758,138.076,4,https://i.scdn.co/image/ab67616d0000b273781ed75c99bdc2c971767260,https://open.spotify.com/track/4iXyz1JCWdvmtXRCs3nYol
3661,On ne s'aimera plus jamais,47,227933,0,['Larusso'],1999-10-07,0.798,0.903,4,-4.555,0,0.0463,0.178,7.38e-05,0.0634,0.96,125.039,4,https://i.scdn.co/image/ab67616d0000b2731b8db72ce142d1de0645e0b2,https://open.spotify.com/track/3N47G9kLMXq0edKgXFuc0R
3661,The Islander,40,175200,0,['The Navigators'],2002,0.805,0.656,0,-5.818,1,0.135,0.528,0.0,0.12,0.752,125.293,4,https://i.scdn.co/image/ab67616d0000b2734db25e2567bc8eecedb40d96,https://open.spotify.com/track/70gLjUwgKLdrZGmnbs5ZZt
3661,Sunny,38,156533,0,['Les McCann'],1998-01-01,0.738,0.715,5,-11.41,0,0.0324,0.594,0.000401,0.347,0.761,137.575,4,https://i.scdn.co/image/ab67616d0000b273f8dd7f56864ab672fd6973a8,https://open.spotify.com/track/3AvNFjoHWQ5XRQ2UDVsdbu
3661,Toda Noite - Eu e Você - Ao Vivo,39,195693,0,['Swing & Simpatia'],2006-03-16,0.483,0.912,7,-7.164,0,0.0968,0.474,0.0,0.823,0.526,106.286,4,https://i.scdn.co/image/ab67616d0000b2730f5797eb035ca0e279806734,https://open.spotify.com/track/109AZuGAl3xtTgxwbonnEb
3661,Je survivrai,35,236960,0,['Larusso'],1999-10-07,0.758,0.828,5,-5.664,0,0.102,0.274,0.0,0.101,0.575,104.978,4,https://i.scdn.co/image/ab67616d0000b2731b8db72ce142d1de0645e0b2,https://open.spotify.com/track/0Hi7nmrw2KxbFscIxMENJa
3661,Sometimes I Cry,40,322080,0,['Les McCann'],1993-07-16,0.481,0.259,6,-15.444,1,0.0322,0.25,0.798,0.0957,0.541,135.941,4,https://i.scdn.co/image/ab67616d0000b27309c1d6186e8e39dca32888c1,https://open.spotify.com/track/6gA0ps6IzjBj7azFvWjWME
3661,Park Bench People - Alternate Version,44,347133,0,['Myka 9'],2001-10-09,0.628,0.432,5,-10.81,0,0.103,0.182,1.64e-05,0.162,0.788,137.317,4,https://i.scdn.co/image/ab67616d0000b273e7cbd3594bc51cc12e594494,https://open.spotify.com/track/0JWbEDBJYBnVmIndKHZbs5
